Landmark_Name,Type,Abbreviation,Latitude,Longitude
Dog 62 Recreation Park,Recreation Park,RP,22.289316,114.027089
Grape 56 Train Station,Train Station,TS,22.170189,114.099071
Apple 56 Recreation Park,Recreation Park,RP,22.126763,113.792943
Apple 57 Train Station,Train Station,TS,22.114755,113.68251
Egg 56 Residential Building,Residential Building,RB,22.242581,114.168901
Apple 58 Bus Station,Bus Station,BS,22.113586,113.82533
Banana 53 Train Station,Train Station,TS,22.323093,114.246158
Happy 49 Bus Station,Bus Station,BS,22.250402,114.04311
Banana 54 Train Station,Train Station,TS,22.342064,113.819816
Banana 55 Train Station,Train Station,TS,22.26321,113.691297
Cat 54 Bus Station,Bus Station,BS,22.262086,113.526206
Grape 57 Residential Building,Residential Building,RB,22.224212,113.909758
Apple 59 Train Station,Train Station,TS,22.167244,113.954005
Banana 56 Shopping Mall,Shopping Mall,SM,22.330253,113.944784
Happy 50 Residential Building,Residential Building,RB,22.326135,113.653692
Dog 63 Bus Station,Bus Station,BS,22.222055,114.051858
Apple 60 Residential Building,Residential Building,RB,22.316562,113.654987
Fruit 58 Train Station,Train Station,TS,22.203456,114.215858
Apple 61 Recreation Park,Recreation Park,RP,22.216767,114.240957
Dog 64 Residential Building,Residential Building,RB,22.26225,113.624292
Grape 58 Train Station,Train Station,TS,22.119188,114.269525
Dog 65 Train Station,Train Station,TS,22.306686,114.113211
Grape 59 Recreation Park,Recreation Park,RP,22.132902,113.707941
Egg 57 Residential Building,Residential Building,RB,22.296292,113.494711
Grape 60 Train Station,Train Station,TS,22.205056,114.217657
Apple 62 Residential Building,Residential Building,RB,22.200804,113.648814
Cat 55 Train Station,Train Station,TS,22.254183,113.776592
Cat 56 Recreation Park,Recreation Park,RP,22.306182,113.978964
Fruit 59 Shopping Mall,Shopping Mall,SM,22.270643,113.629805
Apple 63 Bus Station,Bus Station,BS,22.201092,113.896544
Apple 64 Bus Station,Bus Station,BS,22.28919,113.518235
Happy 51 Residential Building,Residential Building,RB,22.299078,113.608295
Banana 57 Shopping Mall,Shopping Mall,SM,22.269111,113.90333
Happy 52 Residential Building,Residential Building,RB,22.266241,113.95889
Cat 57 Recreation Park,Recreation Park,RP,22.302197,113.898961
Dog 66 Bus Station,Bus Station,BS,22.225766,114.2198
Grape 61 Recreation Park,Recreation Park,RP,22.104721,113.872645
Apple 65 Train Station,Train Station,TS,22.204885,113.976091
Egg 58 Bus Station,Bus Station,BS,22.188925,113.695218
Dog 67 Recreation Park,Recreation Park,RP,22.08345,114.114349
Apple 66 Shopping Mall,Shopping Mall,SM,22.275122,114.100625
Egg 59 Bus Station,Bus Station,BS,22.28156,113.662789
Egg 60 Bus Station,Bus Station,BS,22.332544,113.609723
Grape 62 Residential Building,Residential Building,RB,22.216986,113.868672
Cat 58 Bus Station,Bus Station,BS,22.094041,114.108349
Cat 59 Shopping Mall,Shopping Mall,SM,22.278904,113.530244
Grape 63 Bus Station,Bus Station,BS,22.264432,114.106002
Apple 67 Residential Building,Residential Building,RB,22.186825,113.811911
Banana 58 Bus Station,Bus Station,BS,22.311486,113.576171
Banana 59 Recreation Park,Recreation Park,RP,22.116917,113.62824
Grape 64 Residential Building,Residential Building,RB,22.24694,114.04576
Apple 68 Recreation Park,Recreation Park,RP,22.165414,113.817037
Happy 53 Recreation Park,Recreation Park,RP,22.319589,113.805745
Happy 54 Residential Building,Residential Building,RB,22.247745,113.509182
Cat 60 Shopping Mall,Shopping Mall,SM,22.179062,114.020133
Banana 60 Bus Station,Bus Station,BS,22.212811,113.717958
Happy 55 Shopping Mall,Shopping Mall,SM,22.144817,113.957101
Fruit 60 Train Station,Train Station,TS,22.140733,114.043617
Egg 61 Shopping Mall,Shopping Mall,SM,22.237628,113.656408
Egg 62 Residential Building,Residential Building,RB,22.096904,114.032669
Grape 65 Recreation Park,Recreation Park,RP,22.317631,113.791881
Fruit 61 Bus Station,Bus Station,BS,22.276819,113.635083
Fruit 62 Train Station,Train Station,TS,22.275094,114.111483
Fruit 63 Bus Station,Bus Station,BS,22.13432,113.806171
